method,query_index,query_id,question,category,reasoning,gold_ids,baseline_ids,refined_ids,lost_gold,gained_gold,status,review_notes
d_mmr_1.0_10,4330,60ed1ccd,Repurchase breakdown for ELV: % for employee comp vs. strategic buyback.,Shareholder return,False,[4473],"[3122, 3929, 861, 2453, 3546]","[3122, 3929, 861, 2453, 3546]",[],[],unchanged,
d_mmr_1.0_10,4331,d12b0ddb,Impact on growth from third-party audit cybersecurity risk mgmt at Elevance Health (ELV).,Risk,False,[4474],"[1251, 4028, 3974, 3886, 3908]","[1251, 4028, 3974, 3886, 3908]",[],[],unchanged,
d_mmr_1.0_10,4332,cd0f52f6,Elevance Health's op. efficiency in digital/telehealth drives long-term growth.,Company overview,False,[4475],"[3471, 1399, 453, 4475, 4433]","[3471, 1399, 453, 4475, 4433]",[],[],unchanged,
d_mmr_1.0_10,4333,317e3865,Antitrust litigation involving Elevance Health (ELV) could impact its market position and growth.,Legal,False,[4476],"[5056, 2187, 5500, 4471, 1881]","[5056, 2187, 5500, 4471, 1881]",[],[],unchanged,
d_mmr_1.0_10,4334,57010950,Impact of exec roles on risk mgmt & ops efficiency at Elevance Health (ELV),Governance,False,[4477],"[4471, 4703, 1989, 397, 4854]","[4471, 4703, 1989, 397, 4854]",[],[],unchanged,
d_mmr_1.0_10,4335,56dd93ab,Revenue recognition for Elevance Health (ELV) in pharmacy services employs the gross method for Rx drugs.,Accounting,False,[4478],"[4471, 1995, 5006, 5392, 4425]","[4471, 1995, 5006, 5392, 4425]",[],[],unchanged,
d_mmr_1.0_10,4336,8dc2e978,Changes in near-term debt maturities and refinancing risk at Elevance Health (ELV).,Financials,False,[4479],"[4471, 3790, 2481, 495, 5503]","[4471, 3790, 2481, 495, 5503]",[],[],unchanged,
d_mmr_1.0_10,4338,298d4dbc,Elevance Health's IT infra support commitment sch. through June 2025 will include ticker updates.,Footnotes,False,[4481],"[4481, 5008, 2389, 5320, 4319]","[4481, 5008, 2389, 5320, 4319]",[],[],unchanged,
d_mmr_1.0_10,4339,9f593dcd,Calc gross margin for MAA 2023 using rental revenue with ticker MAA and opEx excl. taxes/ins. ,Financials,True,[4482],"[4364, 1998, 3335, 614, 3801]","[4364, 1998, 3335, 614, 3801]",[],[],unchanged,
d_mmr_1.0_10,4341,6544875b,Repurchase of MAA shares driven by factors & future buyback implications.,Shareholder return,False,[4484],"[4484, 279, 3829, 3644, 4005]","[4484, 279, 3829, 3644, 4005]",[],[],unchanged,
d_mmr_1.0_10,4342,3fb6546c,"Ticker MAA focuses on governance, risk mngmt, controls, profitability & cash flow.",Risk,False,[4485],"[4484, 4337, 731, 3170, 2545]","[4484, 4337, 731, 3170, 2545]",[],[],unchanged,
d_mmr_1.0_10,4343,c4c86cdd,MAA's debt/equity cap structure impacts capex & growth amid competitive landscape.,Company overview,False,[4486],"[3466, 1765, 941, 2528, 1118]","[3466, 1765, 941, 2528, 1118]",[],[],unchanged,
d_mmr_1.0_10,4344,9e2ed88d,"Litigation details for RealPage, with ticker in focus, clarify MAA's owner/operator role.",Legal,False,[4487],"[4487, 4369, 5337, 4325, 4693]","[4487, 4369, 5337, 4325, 4693]",[],[],unchanged,
d_mmr_1.0_10,4345,f4f1c395,MAA corporate governance & leadership continuity sig. analysis.,Governance,False,[4488],"[2858, 3685, 836, 5716, 4484]","[2858, 3685, 836, 5716, 4484]",[],[],unchanged,
d_mmr_1.0_10,4346,7b89f8d0,Effect of MAA lease incentives on rental rev & profitability.,Accounting,False,[4489],"[4489, 4946, 4499, 2944, 2580]","[4489, 4946, 4499, 2944, 2580]",[],[],unchanged,
d_mmr_1.0_10,4347,089c8be7,2023 vs 2022 MAA diluted EPS % change.,Financials,True,[4482],"[2425, 4274, 553, 467, 3377]","[2425, 4274, 553, 467, 3377]",[],[],unchanged,
d_mmr_1.0_10,4348,9c765e76,Impact of MAA RE acquisition on YoY capex reduction.,Footnotes,False,[4490],"[3466, 4484, 3693, 2648, 2640]","[3466, 4484, 3693, 2648, 2640]",[],[],unchanged,
d_mmr_1.0_10,4349,c7742be6,"Trends in MAA's insider trading & implications for management commitment/insider ownership show a noteworthy shift, particularly in the MAA.",Governance,False,[4491],"[4484, 1089, 1144, 1474, 1138]","[4484, 1089, 1144, 1474, 1138]",[],[],unchanged,
d_mmr_1.0_10,4350,4b4bc3d0,Calc net inc. UDR 2023 for a 2% stake.,Financials,True,[4492],"[4492, 4502, 4494, 1435, 4983]","[4492, 4502, 4494, 1435, 4983]",[],[],unchanged,
d_mmr_1.0_10,4351,2791fff4,"UDR's workforce strategy emphasizes community roles, ticker, employee engagement, and growth.",Company overview,True,[4493],"[4493, 5518, 60, 1108, 1709]","[4493, 5518, 60, 1108, 1709]",[],[],unchanged,
d_mmr_1.0_10,4352,d1e5de21,The impact of dilution from share surrenders vs. repurchases for UDR.,Shareholder return,False,[4494],"[2543, 4494, 889, 4246, 4290]","[2543, 4494, 889, 4246, 4290]",[],[],unchanged,
d_mmr_1.0_10,4354,c99c5196,Impact of UDR's integrated ops vs fragmented competitors.,Company overview,False,[4496],"[4493, 988, 1443, 4492, 1519]","[4493, 988, 1443, 4492, 1519]",[],[],unchanged,
d_mmr_1.0_10,4355,96e9ede2,Impact of UDR legal proceedings on cap alloc. & risk assessment for ticker.,Legal,False,[4497],"[4530, 4380, 4584, 3385, 4693]","[4530, 4380, 4584, 3385, 4693]",[],[],unchanged,
d_mmr_1.0_10,4356,77eee559,"Impact of UDR board structure & mgmt overlap on strategy, cost ctrl, ops efficiency, valuation, Ticker.",Governance,False,[4498],"[4492, 293, 4494, 1435, 307]","[4492, 293, 4494, 1435, 307]",[],[],unchanged,
d_mmr_1.0_10,4357,7e44ed59,"Impact of UDR lease expedient on rev rec timing for residential retail, UDR.",Accounting,False,[4499],"[5202, 4499, 2559, 3778, 4829]","[5202, 4499, 2559, 3778, 4829]",[],[],unchanged,
d_mmr_1.0_10,4358,b93df148,UDR's share repurchase program is influencing capital allocation & divs.,Financials,False,[4500],"[4494, 4290, 4038, 2385, 5032]","[4494, 4290, 4038, 2385, 5032]",[],[],unchanged,
d_mmr_1.0_10,4359,4ceaa1d3,"UDR's CAPEX growth was driven by strategic renovations & NOI enhancements, playing a key role in boosting asset quality & rental strategy.",Footnotes,False,[4501],"[4502, 4492, 3466, 145, 941]","[4502, 4492, 3466, 145, 941]",[],[],unchanged,
d_mmr_1.0_10,4360,c7501d0a,UDR's Dec 2023 investments vs. contractual commitments & future funding reqs.,Footnotes,False,[4502],"[4502, 3522, 4776, 883, 3400]","[4502, 3522, 4776, 883, 3400]",[],[],unchanged,
d_mmr_1.0_10,4361,886ac30b,2023 op ex improves by 8% for Healthpeak Properties (PEAK).,Financials,True,[4503],"[4503, 4511, 4512, 4471, 3801]","[4503, 4511, 4512, 4471, 3801]",[],[],unchanged,
d_mmr_1.0_10,4362,80465551,"HP has a significant human capital impact, driving growth & enhancing competitive positioning.",Company overview,True,[4504],"[5755, 2296, 1166, 813, 153]","[5755, 2296, 1166, 813, 153]",[],[],unchanged,
d_mmr_1.0_10,4363,013def13,Risk mgmt. & liquidity insights for repurchase program at Healthpeak Properties (PEAK).,Shareholder return,False,[4505],"[4503, 4512, 4511, 589, 4823]","[4503, 4512, 4511, 589, 4823]",[],[],unchanged,
d_mmr_1.0_10,4364,d6026a97,HP's cyber training & risk mgmt. positively impact growth.,Risk,False,[4506],"[3261, 5227, 5755, 1723, 2949]","[3261, 5227, 5755, 1723, 2949]",[],[],unchanged,
d_mmr_1.0_10,4365,433df80d,"Healthpeak Properties has demonstrated solid credit quality metrics with respect to revenue growth, occupancy rates, and lease renewals, primarily focusing on properties in the healthcare sector, symbol: PEAK.",Company overview,False,[4507],"[4503, 4512, 4511, 4507, 3112]","[4503, 4512, 4511, 4507, 3112]",[],[],unchanged,
d_mmr_1.0_10,4366,a64a11d6,"Trends in legal expenses, HP, indicate profitability risks.",Legal,False,[4508],"[746, 161, 951, 2198, 160]","[746, 161, 951, 2198, 160]",[],[],unchanged,
d_mmr_1.0_10,4367,cd6a0ff3,"Impact of CAO on financial transparency & risk mgmt at Healthpeak Properties, Inc. (PEAK).",Governance,False,[4509],"[4503, 1495, 4512, 3228, 4511]","[4503, 1495, 4512, 3228, 4511]",[],[],unchanged,
d_mmr_1.0_10,4368,cabc684e,"For PEAK, the contingent rental rev rec process involves analyzing lease contracts to ensure compliance.",Accounting,False,[4510],"[4946, 2796, 4651, 2580, 1329]","[4946, 2796, 4651, 2580, 1329]",[],[],unchanged,
d_mmr_1.0_10,4369,3adc1299,Liquidity & growth funding capacity analysis for HP.,Financials,False,"[4503, 4511]","[1118, 2911, 941, 5039, 5740]","[1118, 2911, 941, 5039, 5740]",[],[],unchanged,
d_mmr_1.0_10,4370,bf120812,"Liquidity impact from HPP 2023 financing, with net borrowings vs repayments, ticker in last position.",Footnotes,False,[4512],"[3128, 2371, 4318, 5740, 2089]","[3128, 2371, 4318, 5740, 2089]",[],[],unchanged,
d_mmr_1.0_10,4371,670f69f2,"Impact of Healthpeak NCI redemption on balance sheet, valuation & cash flows, PEAK.",Footnotes,False,[4513],"[4512, 4511, 4503, 3185, 2539]","[4512, 4511, 4503, 3185, 2539]",[],[],unchanged,
d_mmr_1.0_10,4373,4a0b6973,"Welltower Inc.'s employee geog. operational focus, risk profile, and int'l growth implications, WELL.",Company overview,True,[4515],"[4514, 3469, 1709, 5247, 4282]","[4514, 3469, 1709, 5247, 4282]",[],[],unchanged,
d_mmr_1.0_10,4374,aaa9813e,"Insights on capital allocation, buybacks vs. WELL OP unit redemption.",Shareholder return,False,[4516],"[2877, 875, 5609, 1244, 5525]","[2877, 875, 5609, 1244, 5525]",[],[],unchanged,
d_mmr_1.0_10,4375,151efd09,"Cybersecurity risk integration for growth & competitive positioning, ticker at the end.",Risk,False,[4517],"[4170, 3526, 3305, 1854, 3327]","[4170, 3526, 3305, 1854, 3327]",[],[],unchanged,
d_mmr_1.0_10,4376,f8ab23da,Cost impact of WELL vs comps: financing costs & leverage ratios assessed with ticker in view.,Company overview,False,[4518],"[4514, 2121, 5115, 392, 1137]","[4514, 2121, 5115, 392, 1137]",[],[],unchanged,
d_mmr_1.0_10,4378,0bb2b4c4,Welltower Inc.'s (WELL) board expertise significantly influences its strategy & profitability.,Governance,False,[4520],"[2961, 732, 836, 4225, 580]","[2961, 732, 836, 4225, 580]",[],[],unchanged,
d_mmr_1.0_10,4379,29b1765d,Impact of third-party actuarial assumptions on WTW's revenue & profitability (WTW),Accounting,False,[4521],"[5088, 564, 5478, 3495, 3921]","[5088, 564, 5478, 3495, 3921]",[],[],unchanged,
d_mmr_1.0_10,4380,282899e9,Liquidity implications for new investments & div policy well.,Financials,False,[4522],"[1358, 5696, 4383, 4318, 599]","[1358, 5696, 4383, 4318, 599]",[],[],unchanged,
d_mmr_1.0_10,4383,7520e2d6,HAL 2023 product sales rev w/ ticker vs services rev gap.,Financials,True,[4525],"[1263, 1524, 3361, 295, 1174]","[1263, 1524, 3361, 295, 1174]",[],[],unchanged,
d_mmr_1.0_10,4385,8c5971c8,HAL share repurchase program vs employee vesting breakdown.,Shareholder return,False,[4527],"[3110, 3546, 4624, 377, 1168]","[3110, 3546, 4624, 377, 1168]",[],[],unchanged,
d_mmr_1.0_10,4387,d6430d6f,HAL – US rev mix risk profile & emerging mkt growth.,Company overview,False,[4529],"[1066, 3085, 4285, 4153, 794]","[1066, 3085, 4285, 4153, 794]",[],[],unchanged,
d_mmr_1.0_10,4389,1aea038f,Halliburton's CFO appt impacts liquidity & profitability.,Governance,False,[4531],"[4534, 4383, 1118, 2088, 4525]","[4534, 4383, 1118, 2088, 4525]",[],[],unchanged,
d_mmr_1.0_10,4390,2005db25,Predictability of Halliburton's (HAL) revenue from short-term contracts.,Accounting,False,[4532],"[4534, 4525, 4531, 5817, 1451]","[4534, 4525, 4531, 5817, 1451]",[],[],unchanged,
d_mmr_1.0_10,4391,3f7985bb,Ticker impact on EPS: HALL antidilutive vs basic shares ratio.,Financials,True,[4533],"[3735, 4881, 4960, 5383, 5254]","[3735, 4881, 4960, 5383, 5254]",[],[],unchanged,
d_mmr_1.0_10,4392,f3f89892,Analyzing Halliburton's operating cash flow trend and cash gen from 2021-2023 requires a close look at the ticker HALL in relation to its cash performance.,Footnotes,False,[4534],"[4534, 1824, 4531, 3844, 2292]","[4534, 1824, 4531, 3844, 2292]",[],[],unchanged,
d_mmr_1.0_10,4393,982dfb3f,"Last yr, significant insider activity suggests mgmt confidence in HAL.",Governance,False,[399],"[308, 3126, 1929, 5452, 3420]","[308, 3126, 1929, 5452, 3420]",[],[],unchanged,
d_mmr_1.0_10,4395,50f0d12b,NA workforce dist. % for Grainger.,Company overview,True,[4536],"[4536, 4591, 2307, 2958, 658]","[4536, 4591, 2307, 2958, 658]",[],[],unchanged,
d_mmr_1.0_10,4396,042651a2,GWW's capital allocation liquidity strategy vs repurchase capacity.,Shareholder return,False,[4537],"[5609, 5740, 2802, 4038, 1274]","[5609, 5740, 2802, 4038, 1274]",[],[],unchanged,
d_mmr_1.0_10,4398,c09843b8,Grainger (GWW) market share rev growth impact mix large eComm vs. regional peers.,Company overview,False,[4539],"[4539, 4543, 4535, 2992, 4537]","[4539, 4543, 4535, 2992, 4537]",[],[],unchanged,
d_mmr_1.0_10,4399,9652c9b0,"Litigation risk mgt, with GWW as the ticker, involves protective measures and market impact considerations.",Legal,False,[4540],"[979, 2445, 621, 3976, 5617]","[979, 2445, 621, 3976, 5617]",[],[],unchanged,
d_mmr_1.0_10,4401,f222341e,Impact of no performance obligations (GWW) on liquidity mgmt & rev timing.,Accounting,False,[4542],"[711, 1323, 3477, 1938, 4380]","[711, 1323, 3477, 1938, 4380]",[],[],unchanged,
d_mmr_1.0_10,4403,82cc7270,Capex trends & strategy for GWW 2024 vs FY.,Footnotes,False,[4544],"[3466, 5061, 301, 518, 4401]","[3466, 5061, 301, 518, 4401]",[],[],unchanged,
d_mmr_1.0_10,4404,7d32cfeb,W.W. Grainger's lease structure affects recurring cash outflows.,Footnotes,False,[4545],"[4545, 4543, 2946, 5265, 4535]","[4545, 4543, 2946, 5265, 4535]",[],[],unchanged,
d_mmr_1.0_10,4405,dcb1071b,Loews Corp FY23 vs FY22 NI change contributors.,Financials,True,[4546],"[1529, 307, 580, 5569, 3019]","[1529, 307, 580, 5569, 3019]",[],[],unchanged,
d_mmr_1.0_10,4407,ea4d9ae5,"Loews Q4 2023 share repurchase split for Loews, Oct vs Nov/Dec.",Shareholder return,False,[4548],"[5745, 3729, 5205, 4366, 2262]","[5745, 3729, 5205, 4366, 2262]",[],[],unchanged,
d_mmr_1.0_10,4408,bbf7a877,L: Impact of Loews Corp cybersecurity coordination on risk profile & valuation.,Risk,False,[4549],"[4170, 1141, 3134, 2949, 4071]","[4170, 1141, 3134, 2949, 4071]",[],[],unchanged,
d_mmr_1.0_10,4409,ac10f2e6,Loews' P&C underwriting strategies' profitability is influenced by cyclical trends.,Company overview,False,[4550],"[4546, 2249, 1451, 598, 3033]","[4546, 2249, 1451, 598, 3033]",[],[],unchanged,
d_mmr_1.0_10,4410,f3e43dc3,Trust balance L rate volatility vs guarantee liabilities.,Legal,False,[4551],"[1462, 2791, 981, 3147, 452]","[1462, 2791, 981, 3147, 452]",[],[],unchanged,
d_mmr_1.0_10,4411,f1f9565c,"Impact of senior mgmt. tenure at Loews Corp on financial stewardship (L), along w/ capex strategy.",Governance,False,[4552],"[4546, 5252, 4552, 4739, 1144]","[4546, 5252, 4552, 4739, 1144]",[],[],unchanged,
d_mmr_1.0_10,4412,3bda7188,Dual rev. rec. consistency measures for Loews.,Accounting,False,[4553],"[4546, 5651, 4303, 692, 4141]","[4546, 5651, 4303, 692, 4141]",[],[],unchanged,
d_mmr_1.0_10,4414,cb04502d,"Capex breakdown for LO 2023: contribution from Hotels & ticker, as well as Corp to overall spend.",Footnotes,False,[4555],"[3466, 2134, 769, 5405, 3278]","[3466, 2134, 769, 5405, 3278]",[],[],unchanged,
d_mmr_1.0_10,4415,19b7c6f7,Loews Corp's policy benefit reserves timeline & >5 yr payment impact on long-term cash flow.,Footnotes,False,[4556],"[4546, 148, 4775, 3628, 971]","[4546, 148, 4775, 3628, 971]",[],[],unchanged,
d_mmr_1.0_10,4416,5917c54a,8% net sales growth forecast for GPC OPEX.,Financials,True,[4557],"[295, 3801, 360, 359, 1451]","[295, 3801, 360, 359, 1451]",[],[],unchanged,
d_mmr_1.0_10,4418,7c35ebbe,"Q4 2023 avg share repurchase prices & weighted avg trend for Genuine Parts, GPC.",Shareholder return,False,[4559],"[3022, 5270, 4191, 427, 4853]","[3022, 5270, 4191, 427, 4853]",[],[],unchanged,
d_mmr_1.0_10,4421,c7efd5b0,"Impact on valuation risk from Genuine Parts liability estimate uncertainty is significant, GPC.",Legal,False,[4562],"[4562, 2445, 3060, 3180, 2678]","[4562, 2445, 3060, 3180, 2678]",[],[],unchanged,
d_mmr_1.0_10,4422,6d77edfe,GPC leadership roles tenure.,Governance,False,[4563],"[4091, 2969, 2744, 3690, 4074]","[4091, 2969, 2744, 3690, 4074]",[],[],unchanged,
d_mmr_1.0_10,4423,a0eb16bf,"Liquidity strategies for cash flow, short-term rev rec in GPC.",Accounting,False,[4564],"[4383, 5177, 599, 2055, 5740]","[4383, 5177, 599, 2055, 5740]",[],[],unchanged,
d_mmr_1.0_10,4424,bc29de79,GPC LT debt pct change from 2022 to 2023.,Financials,False,[4565],"[2527, 5329, 516, 1604, 239]","[2527, 5329, 516, 1604, 239]",[],[],unchanged,
d_mmr_1.0_10,4426,9c71e3e5,GPC's lease maturities and liquidity impact on cash flow.,Footnotes,False,[4567],"[3477, 2946, 3075, 2055, 4144]","[3477, 2946, 3075, 2055, 4144]",[],[],unchanged,
d_mmr_1.0_10,4427,8ae0370c,Percentage improvement in RCL EPS turnaround & key drivers of the income stmt for 2022-23: RCL.,Financials,True,[4568],"[470, 295, 1927, 4881, 118]","[470, 295, 1927, 4881, 118]",[],[],unchanged,
d_mmr_1.0_10,4428,12af1ddb,RCL headcount breakdown: US vs int'l % with ticker in the mid.,Company overview,True,[4569],"[4033, 4663, 295, 1894, 1379]","[4033, 4663, 295, 1894, 1379]",[],[],unchanged,
d_mmr_1.0_10,4429,926f49d4,Impact on profitability due to alternative capital allocation for RCL.,Shareholder return,False,[4570],"[2111, 3693, 3466, 5449, 1544]","[2111, 3693, 3466, 5449, 1544]",[],[],unchanged,
d_mmr_1.0_10,4430,87a265a3,Cybersecurity risk mgmt. for RCL and its growth potential.,Risk,False,[4571],"[5378, 4898, 2632, 2970, 3830]","[5378, 4898, 2632, 2970, 3830]",[],[],unchanged,
d_mmr_1.0_10,4431,4119482a,"RCL's cash flow, ticker RCL, vs. capex, compared to cruise industry peers.",Company overview,False,[4572],"[3466, 4572, 1073, 4830, 5670]","[3466, 4572, 1073, 4830, 5670]",[],[],unchanged,
d_mmr_1.0_10,4432,b0196c5b,Long-term financial impact of RCL if major judgment reversal fails on appellate.,Legal,False,[4573],"[3591, 5348, 1239, 2334, 4139]","[3591, 5348, 1239, 2334, 4139]",[],[],unchanged,
d_mmr_1.0_10,4433,139a0415,"Exec age profile & succession risk for RCL, RCL.",Governance,False,[4574],"[1470, 4346, 5360, 3159, 5230]","[1470, 4346, 5360, 3159, 5230]",[],[],unchanged,
d_mmr_1.0_10,4434,f613c78f,Impact of revenue recognition on RCL's short vs long-term visibility.,Accounting,False,[4575],"[113, 5447, 1683, 3957, 4629]","[113, 5447, 1683, 3957, 4629]",[],[],unchanged,
d_mmr_1.0_10,4435,6ceebbb6,EPS % change analysis shows that net income for RCL is experiencing a turnaround in profitability recovery.,Financials,True,[4576],"[3969, 4837, 2968, 556, 724]","[3969, 4837, 2968, 556, 724]",[],[],unchanged,
d_mmr_1.0_10,4437,59660dbe,RCL's trading protocols influence insider trading risk & governance significantly.,Governance,False,[4578],"[1089, 1474, 4754, 437, 299]","[1089, 1474, 4754, 437, 299]",[],[],unchanged,
d_mmr_1.0_10,4439,b885791a,Global % of TPR retail part-time employment.,Company overview,True,[4580],"[2216, 2463, 4951, 4580, 4441]","[2216, 2463, 4951, 4580, 4441]",[],[],unchanged,
d_mmr_1.0_10,4440,9a7fc19e,Impact of Tapestry's no repurchase program on capital allocation. TPR,Shareholder return,False,[4581],"[4579, 5301, 172, 1049, 4799]","[4579, 5301, 172, 1049, 4799]",[],[],unchanged,
d_mmr_1.0_10,4441,37eb3ac6,"TPR, board oversight on cybersecurity risk, audit committee, investor confidence, operational risk.",Risk,False,[4582],"[4071, 977, 4104, 1842, 1760]","[4071, 977, 4104, 1842, 1760]",[],[],unchanged,
d_mmr_1.0_10,4442,de6fc329,TAP's rev growth & profit vs peers in premium lifestyle.,Company overview,False,[4583],"[2727, 3559, 4823, 1868, 170]","[2727, 3559, 4823, 1868, 170]",[],[],unchanged,
d_mmr_1.0_10,4443,b7c777dc,TAP litigation impact on liab and cash flow.,Legal,False,[4584],"[5088, 5781, 3228, 3591, 607]","[5088, 5781, 3228, 3591, 607]",[],[],unchanged,
